62,67,64,85,90,23,99,11,60,40,66,36,20,31,13,91,54,67,3,44,94,74,4,11,87,53,19,50,45,20,90,52,36,34,63,47,35,49,71,13,13,74,99,8,74,58,96,75,41,51,4,89,53,70,61,24,39,15,10,53,50,34,51,93,35,68,43,94,84,20,30,1,69,75,3,84,25,88,68,7,2,43,38,84,88,31,5,25,87,18,90,74,56,95,54,18,20,36,9,31
9,10,24,23,97,29,93,18,55,8,8,62,24,30,69,5,69,39,81,7,41,63,99,48,81,55,22,98,86,62,18,76,9,90,33,81,19,24,13,54,50,47,1,58,10,35,53,77,31,57,30,87,94,61,39,36,28,83,14,36,52,50,59,45,97,84,76,27,81,32,14,97,52,1,13,84,4,53,30,36,76,36,69,46,80,57,28,13,92,84,69,49,31,1,52,89,15,67,76,8
41,20,38,82,28,80,42,65,54,5,67,13,84,19,70,33,21,7,32,84,41,97,48,92,31,18,30,85,1,37,52,14,84,64,15,88,100,37,96,60,30,33,24,74,37,96,66,18,11,29,55,21,28,33,95,94,11,36,44,76,80,30,88,57,44,73,41,44,68,25,76,81,89,76,89,73,2,17,21,62,7,4,48,22,53,50,58,50,26,86,23,81,85,81,28,85,6,79,63,24
93,55,91,67,33,59,22,85,65,27,46,71,81,18,7,26,11,22,85,75,10,23,87,87,77,92,20,85,15,82,39,69,66,44,18,56,1,12,81,98,76,41,70,87,80,99,64,56,19,67,52,26,44,3,35,83,47,42,37,39,58,52,98,80,17,36,55,45,6,74,52,44,15,1,3,88,39,59,79,31,64,33,67,83,85,14,99,61,1,31,7,14,51,42,27,71,62,52,100,48
48,46,70,65,40,95,3,69,55,40,92,7,50,20,63,35,64,42,16,25,69,29,53,57,59,60,63,99,93,11,6,19,86,19,70,95,65,14,92,1,40,34,15,44,88,24,6,100,51,2,8,62,37,66,15,5,72,56,37,74,39,67,22,51,98,38,19,98,32,9,95,24,73,45,53,91,97,50,45,37,50,19,88,72,81,32,20,66,13,51,47,29,17,77,34,78,32,32,79,64
32,8,73,39,14,12,24,49,85,44,21,30,67,11,74,75,45,27,49,23,57,90,24,23,27,64,83,86,77,40,99,87,76,51,13,93,77,32,19,25,18,14,17,56,42,84,67,27,38,69,60,89,82,66,92,42,41,55,69,13,86,82,80,41,31,70,85,68,92,99,56,52,7,69,42,81,80,31,35,72,24,42,40,67,57,95,64,44,29,46,51,67,57,90,82,87,84,45,28,13
20,97,68,4,22,19,27,58,22,38,2,3,82,16,12,100,88,49,47,70,96,53,62,26,42,89,36,7,11,40,39,68,20,1,95,76,83,8,74,39,90,7,59,63,19,58,20,93,98,59,42,17,20,30,86,67,46,77,25,77,84,65,30,56,63,15,4,40,98,77,58,71,75,64,100,33,5,36,40,35,10,33,51,13,58,21,11,32,52,36,56,99,2,93,47,8,21,91,20,77
96,39,66,7,58,34,50,29,10,55,5,12,100,75,99,3,62,95,31,4,53,87,57,55,71,24,39,31,65,97,27,53,3,42,94,7,17,64,51,39,12,14,44,54,10,11,63,17,70,49,56,83,28,54,94,48,11,55,35,16,69,89,18,81,48,49,84,70,100,75,76,7,6,31,66,22,91,5,22,100,34,32,17,59,79,60,84,24,56,81,69,62,40,12,39,8,46,15,26,31
83,77,34,96,23,65,68,78,39,10,90,72,28,42,94,44,96,93,16,32,53,56,2,8,49,9,35,2,25,30,59,32,3,48,47,19,49,13,11,58,13,84,32,85,56,86,91,58,31,58,97,89,74,80,34,99,64,99,85,58,15,48,94,52,51,85,81,29,49,64,97,30,90,42,85,44,4,83,58,58,95,27,72,39,11,17,79,23,81,33,82,73,8,20,89,26,50,19,30,11
56,78,50,37,91,8,26,77,2,18,3,73,35,20,32,78,26,77,51,43,86,45,60,11,55,78,70,42,61,44,44,91,99,38,87,44,1,5,51,93,70,79,87,49,72,38,21,60,58,37,54,24,27,30,63,95,57,74,51,11,78,49,12,13,42,76,89,90,11,95,38,98,11,39,38,86,22,68,55,63,63,21,71,7,2,44,46,25,81,35,74,35,21,77,17,19,7,75,33,34
92,63,99,79,73,58,86,53,48,38,11,15,37,76,46,10,17,19,95,46,87,32,3,55,27,26,13,78,3,46,94,43,64,74,51,34,5,4,75,21,42,42,96,75,89,11,73,41,26,6,97,60,22,30,84,2,47,100,75,84,95,81,23,72,90,31,57,76,92,3,76,91,44,32,9,18,2,20,20,37,96,51,65,40,100,88,4,92,42,53,63,34,98,99,57,53,63,77,12,87
30,53,25,64,1,74,26,18,65,8,96,51,19,54,80,68,81,64,89,51,19,19,19,9,85,6,2,9,100,52,50,64,36,45,11,52,18,25,74,4,25,19,8,96,73,25,53,9,57,35,26,50,10,99,47,17,54,91,97,25,79,80,32,99,1,77,43,45,28,43,81,5,1,34,53,32,29,66,64,83,93,43,90,26,87,75,100,57,97,63,61,7,4,79,37,76,68,58,63,88
42,40,52,8,76,61,73,84,7,28,69,26,28,67,97,85,51,99,41,48,33,38,75,19,62,4,32,10,83,78,6,98,43,95,28,13,63,89,71,39,18,56,70,74,95,51,87,74,14,28,13,93,98,3,63,82,75,88,6,24,18,16,12,73,15,20,92,76,55,56,62,71,72,3,10,96,12,76,37,30,16,98,40,97,12,60,27,8,72,11,17,76,61,12,67,20,22,41,98,68
56,37,99,66,72,28,32,10,24,79,98,76,24,46,45,59,32,70,31,35,44,91,21,74,7,67,35,24,73,2,48,19,58,43,69,59,23,70,79,83,44,24,3,55,32,5,29,76,69,93,61,68,54,46,84,17,64,74,98,17,41,69,52,4,20,33,63,76,7,95,12,74,59,34,18,86,8,29,68,37,57,55,1,69,34,9,27,5,13,72,77,73,61,61,87,76,58,47,64,66
16,61,91,68,38,18,100,45,52,18,6,83,55,65,94,62,83,27,27,71,46,41,71,20,76,6,80,71,30,6,94,66,33,64,34,38,11,52,91,85,69,14,2,24,4,11,87,13,69,22,99,24,76,66,9,41,68,95,32,99,14,42,76,38,92,93,90,49,26,7,60,91,79,51,39,38,5,45,26,88,84,47,91,88,38,57,91,80,15,35,14,17,84,26,53,41,28,73,70,93
