94,33,87,92,81,79,100,16,19,7,51,28,21,3,93,26,68,93,58,72,16,75,2,62,31,46,14,74,97,5,26,40,32,22,63,50,84,90,34,29,45,85,32,92,67,35,84,57,46,55,71,29,12,88,49,38,38,6,9,47,85,30,12,48,83,17,39,19,25,95,1,9,26,77,77,61,62,99,97,12,6,67,28,15,8,9,63,54,66,85,39,64,67,93,27,29,98,53,79,27,52,89,53,45,34,86,34,66,98,47,35,18,95,57,1,71,8,89,43,22,45,59,41,66,18,12,73,49,41,45,34,15,100,64,3,20,10,86,98,45,30,36,57,43,42,88,45,70,5,13,44,95,96,1,63,83,88,27,59,61,86,57,60,92,67,28,13,5,24,45,50,81,35,65,98,59,60,6,34,51,74,46,54,74,4,56,69,81,34,1,84,19,11,29,11,64,40,51,21,4
73,50,2,62,25,34,80,80,12,66,39,49,50,22,73,93,75,99,20,96,44,9,36,94,84,33,10,13,2,95,5,28,5,29,96,78,82,72,14,29,21,24,64,97,31,17,97,1,92,95,83,76,15,53,85,56,59,80,97,10,64,28,69,100,67,55,43,33,65,34,42,2,2,30,11,87,48,49,52,28,20,40,67,36,56,19,91,17,95,82,2,52,60,51,53,12,83,97,44,67,79,3,16,73,23,15,13,71,53,28,71,79,63,46,52,24,32,90,12,93,39,47,28,4,12,29,96,6,20,18,88,88,52,50,21,66,7,95,43,63,44,35,7,95,12,2,88,91,29,48,12,6,49,88,92,34,63,9,63,25,48,84,43,7,68,4,44,98,76,92,39,96,68,84,43,78,52,53,62,61,73,14,24,60,93,86,48,66,25,48,86,84,61,36,66,41,76,28,45,6
77,83,31,74,3,73,60,96,61,58,95,86,30,98,16,79,58,6,55,87,27,53,25,25,42,58,84,7,41,10,44,69,9,33,10,28,91,61,91,1,14,29,60,55,100,17,54,80,47,79,81,61,30,10,23,44,38,47,30,62,76,93,49,41,97,42,5,68,54,51,54,9,59,83,12,19,15,11,51,66,45,65,42,37,100,49,84,2,89,78,45,57,2,81,22,79,32,22,7,81,85,83,64,16,49,80,13,78,78,64,72,90,11,7,50,74,15,27,38,82,4,73,57,16,10,79,10,62,43,65,44,46,96,46,25,20,96,21,49,15,79,41,64,55,48,20,27,83,45,52,44,35,86,49,88,13,32,53,26,62,58,74,66,76,50,100,73,79,42,70,70,78,95,92,78,31,23,23,29,29,72,54,80,13,100,86,93,69,19,76,2,27,89,71,100,17,96,6,29,44
9,33,93,29,81,93,5,84,11,48,30,94,12,13,13,55,46,85,100,43,13,42,6,81,61,21,39,85,48,17,64,58,7,98,84,61,41,10,2,63,4,19,68,51,81,59,53,7,30,85,70,84,24,93,99,5,63,39,92,56,57,50,61,18,53,60,100,96,57,14,82,8,25,65,90,30,9,55,45,30,16,20,16,64,78,95,100,43,77,2,45,43,53,60,92,8,86,84,35,57,60,82,20,60,84,95,76,59,88,73,6,68,58,70,59,48,45,83,24,63,46,45,86,10,70,66,22,51,93,58,84,32,63,60,41,22,55,36,40,73,63,85,52,4,23,74,86,75,48,10,63,14,24,40,57,61,93,17,72,100,81,85,74,81,35,15,69,6,56,41,85,47,90,32,69,22,89,1,31,24,48,5,36,54,48,34,18,17,28,18,95,38,76,44,67,58,36,76,63,27
8,63,54,18,95,100,73,40,90,35,49,97,36,18,10,19,39,33,99,98,66,30,15,7,40,100,7,1,22,85,10,16,75,98,29,57,53,71,13,4,2,50,18,4,49,83,10,67,54,96,57,57,59,18,91,83,81,23,23,53,20,66,65,32,98,35,42,18,52,63,75,69,67,41,89,57,83,82,68,81,80,23,57,18,48,32,64,84,89,9,45,24,84,12,41,71,61,16,94,80,13,39,91,50,19,20,14,98,4,17,4,24,45,26,69,64,73,39,64,5,20,82,64,77,45,57,94,51,9,1,12,35,90,17,98,36,98,67,56,7,20,98,86,33,79,3,24,77,30,15,6,16,17,99,98,84,19,92,92,55,49,70,76,58,17,35,72,99,96,3,80,48,74,2,70,11,50,5,30,42,61,7,75,23,10,57,47,81,2,90,26,58,56,13,47,64,94,35,41,96
97,39,14,35,6,96,7,83,53,4,37,24,49,60,71,56,26,43,71,83,32,37,6,67,16,44,92,59,100,94,61,4,99,72,69,64,24,77,6,41,53,33,48,37,35,90,31,5,50,8,47,43,97,20,79,37,29,59,32,1,100,88,96,81,49,69,28,37,55,54,81,73,86,24,95,3,47,43,39,60,96,69,79,41,8,14,100,76,91,61,96,38,43,79,22,87,35,14,34,60,23,32,7,27,77,93,90,96,28,14,87,78,53,72,91,71,8,68,69,99,14,32,93,66,25,78,56,100,48,39,23,22,33,86,85,43,35,29,38,32,92,13,43,85,18,62,39,100,32,81,63,41,15,7,35,49,17,26,54,27,64,50,45,64,60,3,16,69,29,1,94,19,96,26,9,61,82,27,77,94,94,58,93,66,11,78,31,32,98,90,42,32,12,42,21,17,79,94,92,76
11,18,67,94,52,19,34,81,65,40,20,62,27,2,58,97,78,5,65,67,27,62,56,5,69,15,12,17,77,86,21,96,49,76,30,49,44,46,46,6,15,69,80,35,22,54,95,4,48,36,33,69,32,61,92,82,49,30,37,12,88,82,66,24,19,57,26,67,48,74,92,44,49,59,30,86,56,13,77,55,94,89,58,20,77,35,88,67,3,92,22,11,24,16,67,94,41,83,60,86,49,54,86,57,75,98,29,84,36,58,84,20,22,39,60,93,59,51,7,77,39,36,12,8,60,12,16,53,45,86,88,60,4,94,28,54,90,41,22,74,56,70,81,61,99,70,78,91,90,43,78,29,49,18,46,55,56,84,93,35,29,24,95,73,93,28,60,16,23,85,91,12,31,40,30,68,54,84,44,30,70,86,56,49,30,72,68,71,64,50,83,88,63,29,59,43,67,98,15,73
91,21,16,55,24,51,78,14,14,67,99,61,65,98,76,24,94,28,81,75,22,65,61,79,94,22,88,63,84,94,92,60,17,45,75,70,87,78,78,53,2,10,68,39,9,80,10,56,43,35,62,5,41,23,97,25,25,53,28,70,28,48,66,3,10,1,91,6,29,46,21,85,22,95,39,7,15,85,25,48,67,86,25,81,51,10,37,53,52,86,44,37,50,52,49,98,75,34,51,95,87,27,88,34,55,16,50,30,25,49,61,54,22,49,16,50,41,12,22,4,40,30,33,25,10,23,13,47,4,92,28,64,10,49,21,12,38,48,85,52,62,34,35,72,48,9,36,75,45,92,10,87,39,77,23,66,91,19,49,40,92,6,99,95,59,39,29,22,41,13,81,12,50,49,77,21,47,5,83,83,51,16,62,31,10,94,2,53,65,87,15,92,99,97,62,7,60,86,67,97
71,27,39,31,81,25,77,24,15,54,50,35,40,62,67,33,71,10,75,17,11,8,55,17,59,100,37,26,26,52,5,60,36,12,66,73,17,43,51,55,63,65,45,27,93,26,47,63,22,23,1,26,63,63,68,93,20,29,51,100,75,6,63,70,56,22,62,20,4,1,66,46,49,65,86,99,31,90,59,46,83,75,80,52,48,21,13,4,65,75,6,67,48,3,68,34,77,38,93,87,88,57,86,57,26,7,80,30,79,77,46,39,93,13,30,28,56,24,71,10,48,11,13,23,55,32,25,45,3,65,19,60,54,61,56,48,89,98,39,45,62,81,51,99,93,81,57,42,33,32,73,47,7,20,47,31,10,2,48,96,82,50,53,52,40,57,62,60,11,37,92,68,31,45,33,5,46,52,76,4,40,74,20,27,12,40,20,37,39,33,30,68,90,46,46,10,65,78,69,16
34,96,76,9,59,9,56,94,98,29,54,75,92,1,28,85,62,18,92,31,61,9,79,42,43,71,46,42,76,41,69,90,78,34,18,9,16,33,63,80,94,95,47,17,72,92,56,41,16,32,94,20,61,5,35,36,53,48,5,15,32,52,45,20,54,29,63,3,82,34,97,42,63,35,29,75,6,74,85,98,79,24,44,48,13,3,12,58,10,54,60,87,56,16,31,4,52,40,69,81,80,86,8,15,19,50,96,66,33,47,80,20,52,76,86,24,14,71,93,37,84,50,55,36,7,50,17,11,42,96,15,52,13,89,93,30,15,68,9,36,7,18,31,36,56,2,16,91,40,51,15,49,3,53,76,30,100,58,83,96,44,39,63,37,42,20,71,80,55,52,93,23,77,73,83,93,19,22,37,89,28,32,22,85,22,51,60,35,23,3,89,32,23,17,13,92,54,66,4,5
