69,36,14,17,47,81,13,53,70,64,93,15,95,30,42,78,79,71,77,4,37,11,33,76,93,24,78,42,68,1,33,40,34,27,44,5,70,42,13,77,24,89,73,83,26,65,85,45,75,18,22,14,91,81,68,9,43,84,23,6,27,20,91,32,64,83,17,93,26,65,92,40,7,30,53,50,1,2,24,77,87,4,42,3,6,39,84,2,97,4,46,88,72,83,75,62,83,15,53,91,45,91,64,39,83,11,49,95,92,100,86,15,86,79,22,60,86,35,27,86,73,51,68,22,23,85,33,78,100,59,10,89,100,60,31,97,24,58,91,3,93,64,96,51,65,62,73,45,63,69,99,97,18,80,81,79,76,89,73,51,34,92,18,97,7,31,59,63,64,77,62,64,65,3,32,62,61,67,31,92,40,86,15,99,37,11,18,14,49,54,73,63,43,93,4,46,66,16,40,28,14,50,17,3,51,50,50,100,79,43,40,48,94,80,3,75,48,43,47,19,25,27,36,48,60,35,8,52,7,9,80,64,3,86,96,97,62,24,69,8,5,69,62,95,7,8,7,99,19,54,10,85,75,100,28,69,54,97,55,56,82,41,26,10,22,28,46,14,93,35,22,67,75,88,48,73,23,54,93,39,48,12,53,74,58,96,49,75,92,19,75,97,48,70,25,86,21,25,13,53,29,50,6,1,26,30,41,24,30,4,80,92,77,61,90,70,61,57,32,53,57,62,59,58,88,59,4,44,39,96,36,9,46,19,15,69,6,66,76,6,67,54,69,86,99,63,69,10,41,6,30,52,4,66,19,52,1,36,94,41,72,3,89,80,88,82,43,11,63,91,95,44,66,22,70,56,17,55,28,36,29,45,69,2,82,67,13,65,12,14,10,16,46,70,64,12,47,92,92,3,32,5,26,58,37,62,55,65,46,73,86,1,33,84,83,9,93,75,7,93,35,49,28,96,22,77,31,88,78,60,77,33,67,4,93,79,24,24,87,51,96,86,50,9,75,6,75,43,75,35,76,93,51,31,34,26,19,29,90,39,18,24,50,10,100,79,95,80,89,38,77,93,12,3,90,10,47,90,74,30,25,45,28,13,63,22,33,99,21,76,34,52,25,67,33,99,54,91,33,39
45,13,13,84,92,90,62,11,10,89,14,24,78,37,32,90,22,93,10,100,79,79,95,16,23,23,53,41,38,98,65,69,30,78,46,90,41,36,61,16,25,42,94,60,91,65,60,52,76,85,26,10,6,87,41,80,69,39,60,44,91,60,19,37,51,24,68,86,27,64,73,68,54,53,67,14,89,15,45,91,52,96,94,8,36,78,76,26,38,42,32,90,2,24,57,53,58,32,52,15,63,56,69,21,82,92,23,100,26,96,15,79,87,85,38,39,7,46,80,8,81,82,64,37,66,65,54,9,84,89,85,23,22,92,7,19,4,25,68,19,44,59,45,4,77,66,43,74,25,3,60,13,70,61,53,56,85,31,12,66,62,30,31,69,95,1,87,88,20,3,79,93,34,84,75,61,29,63,16,1,1,22,81,52,90,93,8,52,33,83,82,88,85,18,41,66,59,93,38,87,37,93,24,20,76,75,7,63,100,74,22,28,85,67,36,7,5,44,81,24,80,52,13,13,13,28,46,16,80,55,5,25,85,5,11,8,27,22,51,57,31,40,16,33,83,25,98,47,82,54,39,57,88,17,16,97,83,51,13,76,31,71,81,50,91,94,94,76,25,82,26,5,63,10,45,67,23,30,63,30,9,91,64,67,80,52,95,22,26,46,46,34,35,32,22,49,49,22,59,38,4,27,1,87,32,83,31,2,97,3,61,48,58,54,11,82,42,76,83,72,53,70,36,97,35,54,54,41,14,19,11,60,19,76,77,74,31,67,65,5,86,56,61,89,53,22,74,87,82,52,79,14,74,10,80,23,25,16,32,90,5,48,52,70,44,60,51,21,47,65,27,69,76,90,79,98,26,1,72,42,79,46,74,64,12,57,65,77,29,5,43,42,84,52,1,69,48,83,41,91,48,59,47,100,10,88,5,98,94,76,99,35,47,67,4,96,58,85,58,1,17,65,65,34,16,5,87,25,33,45,50,5,8,51,51,95,51,17,70,49,53,42,8,2,59,37,68,80,13,74,51,52,66,67,66,27,12,12,70,69,43,92,48,57,67,100,25,92,44,31,52,69,66,76,64,49,8,73,4,59,67,86,34,84,30,93,24,54,54,91,99,20,98,87,31,76,63,93,52,26
50,47,5,93,66,54,92,35,65,27,4,15,58,31,24,74,3,92,25,55,86,34,16,19,3,59,30,100,19,52,37,50,83,8,60,84,18,44,82,72,87,19,46,67,87,43,55,81,46,18,93,44,95,30,58,33,59,31,20,49,5,27,4,71,39,30,54,58,17,48,47,8,88,83,94,71,11,12,71,36,55,72,88,14,56,32,36,87,18,70,93,89,95,89,18,46,11,36,87,57,35,44,38,27,38,33,11,54,61,29,25,79,74,86,27,11,33,74,91,85,57,72,8,40,6,83,45,1,27,87,82,92,35,33,64,42,27,85,95,6,96,81,57,7,21,31,46,94,47,56,100,28,30,37,68,21,7,24,90,19,69,23,66,54,28,91,79,95,66,59,85,97,11,24,70,57,84,10,84,30,73,88,51,55,51,42,19,22,5,2,30,24,28,13,73,87,22,39,33,11,84,24,62,27,14,29,93,15,68,4,3,53,93,89,60,92,17,74,99,62,39,50,85,72,74,48,5,56,50,81,95,60,1,33,81,86,97,82,19,18,94,36,31,27,28,64,5,21,76,44,45,14,23,76,77,47,37,45,8,98,66,17,60,40,93,80,80,57,97,24,8,7,83,24,13,79,57,11,16,36,89,86,10,77,85,71,75,29,54,70,60,68,11,49,96,20,85,10,90,25,87,44,30,24,40,96,23,19,38,53,77,28,93,66,20,8,34,61,12,45,57,77,59,31,21,90,47,16,30,20,12,3,8,23,64,54,20,61,4,23,84,27,49,67,54,27,29,50,92,80,34,99,96,69,91,22,57,47,10,69,77,69,95,75,16,37,80,26,20,66,73,52,20,57,12,81,44,64,33,2,91,19,16,55,14,36,83,93,27,91,13,94,57,96,89,20,98,7,9,56,29,100,93,95,86,85,8,97,63,26,81,10,70,32,30,50,50,74,88,14,100,14,96,60,52,21,17,85,62,48,27,16,84,66,54,50,53,40,46,17,85,93,27,71,90,80,63,62,31,70,86,83,84,28,64,15,73,80,35,66,3,42,24,16,94,74,73,15,23,78,25,63,70,85,69,63,56,61,89,33,41,40,1,25,20,51,93,70,82,59,16,97,65,66,73,10,100,37,9,40
100,9,60,64,90,81,89,51,67,52,66,40,64,44,37,22,7,61,69,79,24,30,53,23,69,81,96,48,34,79,78,10,4,35,50,41,96,59,94,20,28,95,15,35,99,10,12,36,91,86,37,59,54,98,32,76,64,72,93,99,5,6,87,28,18,57,12,81,93,18,42,28,88,62,81,47,6,25,65,62,59,13,34,85,38,53,31,87,83,7,66,100,51,8,72,65,38,93,14,85,12,4,90,56,75,70,50,86,39,49,16,27,27,77,35,21,44,31,97,38,92,52,10,65,12,50,86,98,62,89,86,1,5,55,32,7,87,47,36,23,95,93,60,64,27,94,38,22,5,9,11,44,69,19,74,70,23,20,88,72,65,39,41,89,82,40,92,96,38,88,87,100,72,14,81,61,43,45,17,63,19,64,75,61,6,2,6,68,16,69,17,45,94,60,62,65,70,41,73,93,36,51,33,56,77,15,42,44,7,55,13,61,30,5,58,67,55,95,18,86,23,76,30,57,51,26,27,88,68,51,79,43,29,100,93,46,100,19,7,22,96,20,84,56,58,25,49,21,85,88,24,34,88,46,89,33,11,63,8,79,38,30,83,15,79,62,100,70,95,65,74,2,99,76,21,22,84,84,75,18,63,9,31,85,100,36,94,52,93,44,77,35,73,96,76,96,58,92,82,37,12,63,74,12,88,45,57,69,21,92,75,17,81,23,41,31,79,77,41,84,39,59,13,72,94,46,91,28,41,52,74,97,47,25,51,32,51,23,28,86,28,39,34,86,9,53,22,88,17,99,11,96,73,67,43,39,55,34,61,28,49,48,21,90,73,75,4,41,69,52,74,79,34,96,75,72,54,5,50,5,62,78,51,100,49,77,88,90,21,72,27,89,62,78,20,72,66,9,7,81,81,24,28,38,84,62,87,52,37,92,100,97,45,36,9,28,9,96,63,93,23,17,98,91,42,20,53,14,86,30,57,31,51,2,75,41,52,19,87,88,91,52,94,9,54,92,83,10,86,87,21,51,23,43,59,25,61,4,36,59,88,84,31,84,1,93,92,93,59,77,1,30,68,80,53,64,58,34,28,72,25,94,63,55,75,8,53,48,44,74,94,67,14,75,50,90,68,54,48,17
85,89,15,46,74,75,32,53,84,93,25,44,31,9,99,88,86,39,76,6,98,78,44,60,80,38,3,64,14,36,2,67,10,15,71,91,74,4,37,12,52,59,12,57,36,43,89,67,12,1,42,31,80,13,65,92,68,82,24,85,84,88,4,92,26,90,94,72,6,96,33,17,79,20,69,26,47,21,63,86,50,97,73,61,67,59,33,25,71,59,44,89,58,85,73,87,58,87,9,27,91,45,65,99,21,62,24,78,67,45,67,36,10,53,26,19,99,48,56,90,35,27,17,33,71,7,33,73,99,17,90,53,8,63,32,23,43,53,82,40,41,38,27,55,29,76,42,82,14,75,71,7,91,81,27,77,31,36,83,46,12,60,1,34,23,28,2,89,15,59,94,73,89,54,77,58,43,40,67,90,22,17,54,20,60,28,68,54,70,82,15,95,64,70,62,15,24,66,30,26,21,58,74,58,87,86,19,29,62,98,15,15,26,54,45,67,79,42,4,66,29,12,35,99,9,32,18,28,6,27,64,70,81,44,71,89,55,63,81,78,66,11,69,2,4,32,82,87,35,19,30,68,20,46,18,64,87,33,30,87,2,33,9,64,63,52,69,15,92,62,89,15,90,5,39,3,90,71,30,43,70,8,21,16,94,3,72,31,89,23,70,72,73,96,50,96,63,32,50,26,74,67,66,72,58,85,34,33,39,61,84,76,49,84,77,96,76,17,59,98,87,94,88,88,13,32,25,21,99,61,23,61,66,94,81,67,75,66,5,40,42,75,46,56,25,77,14,80,93,21,68,48,57,60,43,64,43,56,40,98,32,53,92,76,92,19,64,33,100,66,85,73,35,59,16,68,63,62,42,43,13,38,84,100,72,20,24,98,57,1,59,6,59,87,69,40,24,53,75,73,82,10,46,70,12,4,89,86,57,100,17,12,46,30,34,86,65,76,46,66,1,45,88,29,99,7,70,57,48,58,54,55,84,72,43,34,6,98,1,85,75,78,80,11,25,10,25,98,32,77,85,10,73,60,12,39,19,95,99,65,31,86,44,56,19,29,8,88,38,88,68,39,15,76,78,32,36,10,32,76,59,65,49,75,41,74,45,11,91,94,77,40,85,1,79,91,94,27,23,2
14,97,86,64,50,85,3,79,18,94,95,74,1,56,71,53,91,90,100,35,45,3,30,70,76,34,43,90,39,24,15,32,7,100,84,89,64,26,25,50,11,3,7,78,6,85,81,12,44,20,42,78,32,9,50,42,36,68,13,23,48,12,81,28,98,65,82,59,23,98,8,86,77,5,95,19,91,82,52,10,32,66,24,23,50,38,23,52,29,71,44,25,98,25,87,8,14,64,14,60,61,94,89,71,75,84,100,87,56,72,100,74,42,26,18,26,67,57,49,17,59,79,3,64,69,98,95,90,86,10,43,12,6,82,9,17,60,4,57,51,43,59,88,74,35,75,43,60,29,91,9,13,4,83,13,43,59,83,94,35,43,63,66,76,24,65,59,76,26,39,74,71,27,35,64,33,65,58,34,91,79,72,86,86,59,23,13,66,23,53,73,7,42,49,10,12,56,42,88,56,23,47,28,50,23,90,26,57,14,19,22,27,14,94,31,69,38,72,90,45,51,49,85,73,7,10,35,80,79,75,85,54,98,31,84,93,100,60,80,62,15,76,3,44,46,66,2,51,81,14,53,64,37,26,47,38,14,8,98,61,49,9,17,73,91,3,90,55,60,19,68,8,17,100,92,13,13,43,51,9,71,34,70,2,20,71,78,63,33,41,45,76,76,27,98,93,20,26,18,20,92,63,74,73,78,70,15,84,8,82,43,75,62,61,48,27,17,1,31,61,28,4,13,98,87,48,12,93,18,69,34,10,60,97,49,96,97,31,58,29,57,18,41,46,50,43,78,70,27,93,2,44,53,47,28,35,6,19,26,6,36,24,62,46,61,85,86,1,82,79,27,11,49,65,66,44,33,42,14,68,90,97,93,84,96,74,60,60,41,87,78,31,37,33,54,8,77,44,28,23,83,58,52,67,22,61,8,59,55,22,58,8,5,69,81,82,19,34,25,90,40,23,84,49,89,38,35,40,18,12,86,42,78,23,91,81,39,89,81,70,83,28,4,96,72,36,70,100,61,2,5,18,29,68,19,10,9,50,63,44,99,62,29,22,96,90,50,9,49,72,67,19,37,2,3,92,55,63,91,74,3,10,52,16,34,81,89,26,6,48,64,69,19,86,17,67,36,91,74,32
1,34,61,83,82,87,5,60,27,38,78,29,96,8,4,92,96,34,14,29,56,68,2,66,13,92,54,11,51,87,97,74,99,15,9,10,43,82,38,44,2,84,91,83,30,90,64,22,45,26,97,78,56,21,64,87,21,41,50,84,31,90,49,53,55,98,44,94,9,25,19,39,1,55,55,27,34,10,91,36,77,46,3,9,68,10,51,72,98,67,18,22,38,68,51,87,3,77,82,77,38,46,79,14,11,80,89,19,81,31,77,24,51,14,25,94,32,6,73,25,64,84,4,52,87,71,67,79,82,79,51,49,75,72,69,51,52,18,26,9,76,59,75,6,25,9,32,38,26,84,77,79,22,64,44,82,19,86,30,84,79,12,29,4,46,63,40,19,80,39,94,75,4,97,94,39,64,28,26,94,94,36,94,37,13,81,95,72,47,32,9,79,56,42,14,57,11,84,51,69,75,8,20,62,26,100,14,86,65,50,77,86,57,95,39,76,88,54,84,23,47,12,76,91,8,67,8,55,76,69,48,51,95,9,74,85,20,37,53,91,58,27,72,21,1,9,76,55,44,50,9,67,76,63,75,67,64,91,62,12,77,49,77,45,98,47,68,32,65,5,62,33,76,16,54,14,8,80,32,29,82,92,17,70,56,4,45,100,94,14,5,65,14,56,63,84,4,4,35,45,14,22,31,38,66,51,81,46,47,86,87,4,69,19,25,82,70,10,77,50,42,88,72,8,92,41,94,26,54,69,83,42,55,52,52,31,67,82,83,15,5,82,74,43,10,55,72,31,4,78,83,92,33,34,6,35,95,2,38,85,85,29,37,4,58,25,12,11,97,68,76,17,75,21,35,25,33,6,82,88,58,42,31,2,52,76,79,84,89,86,79,97,38,86,89,59,93,99,52,22,48,80,78,76,84,53,68,11,4,72,50,21,16,82,64,3,28,96,95,5,63,40,61,56,37,8,72,54,41,72,65,79,9,67,24,29,100,94,47,12,48,8,86,4,13,24,73,80,41,70,28,72,32,98,60,73,36,11,15,25,6,24,53,63,58,62,12,98,57,44,10,31,34,53,69,74,97,68,45,63,61,42,18,66,85,15,17,34,41,79,9,80,18,75,86,51,54,68,35,67
72,93,32,8,79,94,91,91,31,38,11,26,67,58,22,39,30,40,48,74,82,53,29,21,41,77,70,41,24,45,27,36,34,42,72,69,18,45,75,42,89,90,15,31,94,20,97,31,85,34,29,93,60,28,36,44,38,39,92,98,2,20,49,92,28,49,44,33,97,81,31,53,8,52,22,92,14,45,93,3,54,45,12,54,43,27,97,6,15,92,69,22,47,48,83,53,21,97,9,22,14,66,55,69,25,73,61,6,8,3,65,99,5,2,50,21,82,64,93,57,31,21,73,90,76,69,62,49,68,45,97,13,57,69,86,13,62,42,72,68,37,84,3,11,30,9,31,94,36,51,58,97,37,86,90,76,84,3,88,93,6,95,90,65,35,89,45,94,78,55,40,22,70,32,77,61,68,39,52,41,46,97,59,57,23,15,53,48,87,52,14,1,34,39,29,28,2,45,20,92,18,31,28,54,3,90,46,49,42,27,35,12,65,60,52,17,11,67,60,22,34,66,90,32,43,62,69,38,80,72,16,94,100,97,76,3,33,24,49,35,42,31,1,50,43,46,2,49,52,5,95,95,88,26,56,66,5,5,70,32,63,73,65,83,92,46,56,52,19,44,67,99,71,30,39,78,44,60,74,58,7,64,89,98,67,89,7,98,98,21,46,74,100,75,57,87,76,34,84,36,57,97,95,40,27,54,48,93,18,95,54,5,18,66,26,39,35,8,20,92,84,58,11,42,42,21,57,89,54,12,90,86,35,13,15,17,22,31,45,42,62,76,96,94,33,15,62,58,85,59,17,19,29,79,6,6,26,65,37,67,25,40,64,15,100,69,7,74,3,56,79,49,3,66,63,44,79,22,96,39,58,76,57,43,82,98,91,42,77,88,7,63,78,20,31,66,81,87,41,22,95,71,84,69,81,82,52,75,81,55,4,63,44,13,33,86,30,56,31,77,5,73,85,12,49,55,35,22,63,26,9,54,9,59,80,18,55,1,85,16,2,77,45,6,36,68,8,87,81,72,74,65,41,40,37,99,11,1,59,43,78,69,57,31,31,43,4,5,96,56,34,74,34,55,9,51,9,1,62,70,69,40,17,26,34,52,84,63,89,58,59,73,66,15,66,84,94,76,9,90
78,31,7,51,71,45,3,37,35,32,64,75,3,32,2,12,71,13,92,79,3,92,99,97,18,89,24,42,91,58,29,77,41,23,19,69,78,18,55,4,83,5,99,6,41,77,40,70,37,7,9,11,43,53,12,58,18,19,97,7,9,48,95,25,39,47,4,88,40,11,27,42,30,80,1,78,87,99,69,40,7,84,90,26,89,7,20,79,54,92,42,41,35,42,86,14,86,35,78,86,33,50,49,96,14,72,69,28,65,76,5,90,4,3,81,60,81,21,93,18,26,54,68,55,33,57,89,13,52,51,68,54,84,29,86,26,6,96,23,33,68,25,57,2,57,15,81,10,57,47,75,89,7,81,47,28,22,83,86,13,40,20,77,34,41,65,98,47,29,21,91,40,73,46,49,76,82,97,49,3,67,99,54,37,90,39,30,54,64,4,66,9,46,36,29,34,52,83,58,30,12,65,21,22,61,76,59,83,40,100,67,51,2,61,89,7,43,37,95,99,49,67,74,1,80,45,40,65,4,8,7,73,32,7,90,64,30,63,48,91,25,85,10,7,21,68,98,29,13,82,87,36,22,7,81,77,21,66,76,50,70,61,91,2,8,32,47,93,57,60,56,49,15,46,24,5,42,5,39,91,15,38,23,60,39,61,85,57,43,33,98,92,54,63,74,22,62,56,68,43,17,69,79,5,99,75,95,12,37,83,78,62,14,43,45,47,84,29,44,46,54,12,35,23,9,47,16,28,43,6,76,27,48,24,26,92,61,4,51,17,42,94,48,91,74,100,86,66,38,9,80,56,8,30,7,35,99,90,90,27,7,23,29,94,83,10,63,4,94,57,52,26,99,8,65,3,99,54,76,92,87,18,44,89,66,70,40,97,66,2,33,85,33,61,73,47,6,74,17,10,97,24,10,16,28,85,81,90,84,91,40,51,99,83,74,89,44,67,94,97,87,59,26,100,43,82,53,30,8,92,47,63,65,59,41,73,72,48,64,41,11,4,28,75,10,23,35,28,22,21,94,69,87,47,8,86,18,24,58,44,36,49,3,79,25,25,42,79,81,92,44,88,24,83,92,95,55,79,37,80,2,53,74,28,15,42,54,39,10,84,42,57,52,92,68,34,57,88,84,22
55,49,87,10,24,22,79,73,50,48,37,68,94,22,20,60,24,67,73,19,43,80,86,59,62,88,74,13,15,27,16,47,68,69,22,12,48,42,67,80,33,95,42,79,62,65,8,52,55,74,54,85,15,86,96,45,64,71,82,85,34,78,39,70,95,31,86,37,59,2,32,41,69,16,8,59,100,16,25,68,57,43,97,5,15,60,14,84,64,49,4,77,64,9,23,83,51,19,17,32,83,90,92,45,87,5,89,67,64,8,6,87,91,93,38,15,61,87,51,43,18,43,25,79,79,28,19,36,7,17,76,2,96,1,61,92,88,32,68,43,82,10,64,23,47,27,50,6,9,35,43,78,42,95,96,84,6,2,2,63,56,71,37,2,89,24,52,29,41,28,1,97,74,74,39,56,68,22,83,35,10,71,66,25,4,9,53,91,88,15,85,9,75,22,10,5,44,32,44,38,93,93,13,4,79,23,27,87,18,13,50,63,94,58,46,23,42,47,78,25,64,49,15,27,57,18,94,48,37,54,61,29,78,17,30,48,92,74,96,97,32,43,15,96,9,82,52,72,56,21,43,23,69,14,50,32,54,71,79,2,75,45,56,47,13,22,38,56,29,42,63,25,99,10,70,55,4,95,45,89,12,9,84,96,28,55,75,63,70,43,25,72,49,16,82,48,27,15,29,83,57,6,67,19,93,33,51,51,61,100,34,61,55,6,74,12,48,98,57,32,87,100,45,26,37,96,14,91,72,30,34,79,66,64,23,55,26,24,100,1,28,23,8,69,100,39,4,69,80,43,9,58,54,24,81,63,76,46,22,76,39,67,82,78,24,40,66,54,13,34,54,39,26,5,88,81,1,31,90,61,18,51,43,34,27,75,38,97,91,13,42,93,38,41,20,51,77,2,42,36,38,62,9,83,40,28,12,76,11,92,28,98,77,81,6,92,20,73,22,72,54,11,76,83,25,74,26,61,17,99,6,56,66,45,25,72,57,85,89,23,99,84,9,91,55,63,55,50,5,12,19,91,4,5,83,62,84,82,22,38,64,86,43,58,23,7,84,45,7,58,16,34,75,20,27,57,40,27,57,92,86,76,1,91,49,56,34,34,34,60,84,48,70,48,68,69,65,88,32,23
